Num,ID,Location,SearchType,PropertyType,TITLE,AGENT_ID,AGENT_BRANCH,AGENT_NAME,AGENT_SELLER_TYPE,BATHROOMS,BEDROOMS,BER,CATEGORY,MONTHLY_PRICE,PRICE,LATITUDE,LONGITUDE,PUBLISH_DATE
13655,5304351,Location.ARKLOW_AND_SURROUNDS_WICKLOW,SearchType.STUDENT_ACCOMMODATION,PropertyType.HOUSE,"11 Liam Mellows Avenue, Arklow, Arklow, Co. Wicklow",1911504,N.A.,Trish,PRIVATE_USER,N.A.,Single Room,B3,Share,500,€500 per month,52.79282824203078,-6.1633210387970685,2023-08-23 09:48:43.926000
13656,5303281,Location.ARKLOW_AND_SURROUNDS_WICKLOW,SearchType.STUDENT_ACCOMMODATION,PropertyType.HOUSE," Mill Meadows, Arklow, Co. Wicklow",5130379,N.A.,Mark,PRIVATE_USER,N.A.,Double Room,C2,Share,650,€650 per month,52.792861,-6.17749,2023-09-04 15:24:12.695000
13657,5382014,Location.ARKLOW_AND_SURROUNDS_WICKLOW,SearchType.STUDENT_ACCOMMODATION,PropertyType.HOUSE,"Coolgreaney Road, Arklow, Co. Wicklow",313789,N.A.,Email Contact Preferred,PRIVATE_USER,N.A.,Single Room,SI_666,Share,430,€430 per month,52.797267597347,-6.164791000707,2023-09-10 20:45:50.906000
13658,4734039,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"20 Páirc Na Saile, Arklow, Co. Wicklow",5105,Somers Properties,Dolores  Somers,BRANDED_AGENT,3 Bath,3 Bed,C1,Buy,270000,"€270,000",52.792948,-6.174599,2023-09-04 12:54:58
13659,4518960,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"10 Templerainey Heights, Arklow, Co. Wicklow",5105,Somers Properties,Dolores  Somers,BRANDED_AGENT,1 Bath,3 Bed,E2,Buy,395000,"€395,000",52.806839,-6.147827,2023-09-08 19:51:49
13660,5411306,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"23 Rory O'Connor Place, Arklow, Co. Wicklow",2885,Peter Mills Property,Peter Mills Property,UNBRANDED_AGENT,1 Bath,2 Bed,D2,Buy,220000,"€220,000",52.792542,-6.156934,2023-09-12 09:12:36
13661,5409547,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Greater Dublin Area Warehouse, Greater Dublin Area Warehouse, Arklow, Co. Wicklow",7217,Five Star International,Five Star,BRANDED_AGENT,2 Bath,N.A.,B3,Buy,Price on Application,Price on Application,52.788171,-6.173966,2023-09-12 04:09:02
13662,5407699,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"6 Hawthorn Drive, Mountain Bay, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,1 Bath,3 Bed,D2,Buy,330000,"€330,000",52.807045,-6.144552,2023-09-08 10:24:15
13663,5404423,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"7 Back Street, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,1 Bath,2 Bed,G,Buy,265000,"€265,000",52.795742,-6.152802,2023-09-06 10:01:31
13664,5399630,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"5 Park Avenue, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,1 Bath,3 Bed,C1,Buy,295000,"€295,000",52.793823,-6.163994,2023-09-01 14:12:43
13665,5398445,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"14 Abbey Street, Arklow, Co. Wicklow",2887,Sherry FitzGerald Catherine O'Reilly,Robert Earls,BRANDED_AGENT,1 Bath,3 Bed,G,Buy,150000,"€150,000",52.794326,-6.153656,2023-09-12 12:03:10
13666,5395476,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"82 Rory O'Connor Place, Arklow, Co. Wicklow",2885,Peter Mills Property,Peter Mills Property,UNBRANDED_AGENT,1 Bath,3 Bed,D2,Buy,249000,"€249,000",52.79259,-6.157947,2023-08-30 08:51:53
13667,5394983,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"2B Meadow's Lane, Arklow, Co. Wicklow",12468,REA Halnon Humphreys,Winston Halnon,BRANDED_AGENT,3 Bath,3 Bed,D2,Buy,135000,"AMV: €135,000",52.796117,-6.1529,2023-09-07 21:58:30
13668,5388508,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"102 Cluain Ard, Arklow, Co. Wicklow",2887,Sherry FitzGerald Catherine O'Reilly,Robert Earls,BRANDED_AGENT,3 Bath,3 Bed,C2,Buy,289000,"€289,000",52.809383,-6.144239,2023-09-12 12:06:57
13669,5384880,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"35 Woodlands Park, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,3 Bath,3 Bed,C1,Buy,280000,"€280,000",52.796683,-6.177844,2023-08-21 10:15:29
13670,5382267,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Heatherbrook, Vale Road, Arklow, Co. Wicklow",12468,REA Halnon Humphreys,Winston Halnon,BRANDED_AGENT,4 Bath,4 Bed,E2,Buy,250000,"AMV: €250,000",52.798603,-6.163375,2023-09-07 21:58:30
13671,5381775,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"35 St Michael's Terrace, Arklow, Co. Wicklow",2887,Sherry FitzGerald Catherine O'Reilly,Robert Earls,BRANDED_AGENT,1 Bath,1 Bed,G,Buy,180000,"€180,000",52.792848,-6.14861,2023-09-12 12:03:10
13672,5380901,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Heatherbrook, Vale Road, Arklow, Co. Wicklow",12630,Youbid.ie,Youbid.ie,BRANDED_AGENT,4 Bath,4 Bed,E2,Buy,250000,"AMV: €250,000",52.798603,-6.163375,2023-08-18 14:38:07
13673,5373855,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"1 Gregg's Hill, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,1 Bath,2 Bed,E1,Buy,190000,"€190,000",52.793525,-6.149843,2023-08-11 09:08:29
13674,5363328,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"8 Anchor Mews, Arklow, Co. Wicklow",1500,Terry O'Reilly Auctioneers,Terry O'Reilly,UNBRANDED_AGENT,4 Bath,3 Bed,B2,Buy,275000,"€275,000",52.795142,-6.148471,2023-08-22 09:07:46
13675,5371194,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"91 Cluain Árd, Sea Road, Arklow, Co. Wicklow",2885,Peter Mills Property,Peter Mills Property,UNBRANDED_AGENT,2 Bath,3 Bed,C1,Buy,275000,"€275,000",52.809483,-6.142846,2023-08-09 17:19:21
13676,5366601,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"2 Church Building, 9 Main Street, Arklow, Co. Wicklow",2887,Sherry FitzGerald Catherine O'Reilly,Robert Earls,BRANDED_AGENT,2 Bath,4 Bed,D1,Buy,565000,"€565,000",52.798146,-6.156304,2023-09-12 12:03:07
13677,5359589,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"37 Avondale Crescent, Arklow, Co. Wicklow",12162,Town & Country Property Auctions,Eva Harrington,BRANDED_AGENT,2 Bath,4 Bed,C1,Buy,385000,"€385,000",52.80518,-6.151693,2023-09-12 09:06:27
13678,5345128,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Renmore House, Saint Mary's Road, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,4 Bath,6 Bed,SI_666,Buy,400000,"€400,000",52.795749,-6.159015,2023-07-18 10:19:02
13679,5305401,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"109 Knockmore, Wexford Road, Arklow, Co. Wicklow",5105,Somers Properties,Dolores  Somers,BRANDED_AGENT,3 Bath,3 Bed,C3,Buy,289000,"€289,000",52.784422,-6.174054,2023-09-12 08:31:40
13680,5303988,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"7B Fernhill, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,3 Bath,5 Bed,D2,Buy,395000,"€395,000",52.79188,-6.167163,2023-06-16 09:48:40
13681,5301268,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"8 Coolgreaney Park, Arklow, Co. Wicklow",2885,Peter Mills Property,Peter Mills Property,UNBRANDED_AGENT,1 Bath,3 Bed,E2,Buy,285000,"€285,000",52.796733,-6.168297,2023-08-09 14:17:52
13682,5301149,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"48 Connolly Street, Arklow, Co. Wicklow",5105,Somers Properties,Dolores  Somers,BRANDED_AGENT,1 Bath,3 Bed,F,Buy,245000,"€245,000",52.794471,-6.157224,2023-07-04 10:20:23
13683,5282285,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"76 Rory O'Connor Place, Arklow, Co. Wicklow",2885,Peter Mills Property,Peter Mills Property,UNBRANDED_AGENT,1 Bath,3 Bed,C3,Buy,225000,"€225,000",52.792254,-6.158004,2023-08-09 14:17:56
13684,5281992,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Carysfort House, 10 St Marys Road, Arklow, Co. Wicklow",2887,Sherry FitzGerald Catherine O'Reilly,Robert Earls,BRANDED_AGENT,1 Bath,3 Bed,N.A.,Buy,265000,"€265,000",52.796477,-6.158896,2023-09-12 12:03:09
13685,5277263,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"SEACREST, Seacrest, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,2 Bath,4 Bed,C3,Buy,535000,"€535,000",52.791309,-6.148445,2023-09-06 13:35:04
13686,4737781,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"3 The Links, Saint Michael's Terrace, Abbeylands, Arklow, Co. Wicklow",6318,Forkin Property,Warren Kavanagh,BRANDED_AGENT,N.A.,4 Bed,N.A.,Buy,225000,"€225,000",52.791745,-6.148627,2023-09-12 10:06:43
13687,4736546,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"106 The Avenue, Meadowvale, Arklow, Co. Wicklow",1459,CD Auctioneers,Office,BRANDED_AGENT,3 Bath,3 Bed,C1,Buy,269000,"€269,000",52.787943,-6.171717,2023-09-05 10:23:17
13688,4706843,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"40 Cre Na Mara, Arklow, Co. Wicklow",5105,Somers Properties,Dolores  Somers,BRANDED_AGENT,3 Bath,3 Bed,C3,Buy,335000,"€335,000",52.787065,-6.166454,2023-06-17 05:18:22
13689,4670473,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"69 Church View, Arklow, Co. Wicklow",2885,Peter Mills Property,Peter Mills Property,UNBRANDED_AGENT,1 Bath,3 Bed,B3,Buy,265000,"€265,000",52.789396,-6.158643,2023-08-09 14:18:05
13690,4662710,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"11 Tredinock, Brigg's Lane, Arklow, Co. Wicklow",5105,Somers Properties,Dolores  Somers,BRANDED_AGENT,4 Bath,5 Bed,C1,Buy,595000,"€595,000",52.804552,-6.145523,2023-06-17 05:18:22
13691,4661865,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"26 Lamberton Heights, Arklow, Co. Wicklow",2887,Sherry FitzGerald Catherine O'Reilly,Robert Earls,BRANDED_AGENT,3 Bath,4 Bed,D2,Buy,409000,"€409,000",52.797329,-6.17571,2023-09-12 12:03:09
13692,4658145,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"65 Mizen Court, Marina Village, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,3 Bath,4 Bed,C3,Buy,310000,"€310,000",52.796384,-6.145686,2023-06-13 09:40:01
13693,4645343,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Vale Lodge, Vale Road, Arklow, Co. Wicklow",3124,Town & Country Properties,Fred Jameson,UNBRANDED_AGENT,3 Bath,3 Bed,D1,Buy,240000,"€240,000",52.797793,-6.161753,2023-06-29 08:23:02
13694,4644647,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Ashford House, Dublin Road, Arklow, Co. Wicklow",2885,Peter Mills Property,Peter Mills Property,UNBRANDED_AGENT,2 Bath,3 Bed,C3,Buy,395000,"€395,000",52.805679,-6.15013,2023-08-09 14:18:06
13695,4546115,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"25 Pairc Na Saile, Arklow, Co. Wicklow",5105,Somers Properties,Dolores  Somers,BRANDED_AGENT,3 Bath,3 Bed,D1,Buy,279000,"€279,000",52.79281,-6.175032,2023-06-17 05:18:22
13696,4608072,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"18 Cherryfield, Arklow, Co. Wicklow",2885,Peter Mills Property,Peter Mills Property,UNBRANDED_AGENT,2 Bath,3 Bed,C3,Buy,325000,"€325,000",52.793576,-6.173269,2023-08-09 13:29:27
13697,4601975,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"5 Woodlands Close, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,1 Bath,2 Bed,C1,Buy,230000,"€230,000",52.796405,-6.179165,2023-08-08 09:00:26
13698,3892039,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Tall Tree Cottage, Ballynattin, Arklow, Co. Wicklow",5105,Somers Properties,Dolores  Somers,BRANDED_AGENT,1 Bath,4 Bed,G,Buy,255000,"€255,000",52.77831,-6.17509,2023-08-15 16:05:00
13699,3557801,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"7A Fernhill, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,2 Bath,3 Bed,D2,Buy,390000,"€390,000",52.791965,-6.167084,2023-07-12 13:53:54
13700,4556279,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Saint Anne's, Dublin Road, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,6 Bath,6 Bed,B3,Buy,850000,"€850,000",52.807123,-6.149922,2023-07-24 14:32:22
13701,4554208,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"32 The Crescent, Meadowvale, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,3 Bath,3 Bed,B3,Buy,295000,"€295,000",52.785533,-6.17481,2023-09-08 08:36:38
13702,4546146,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"32 Mizen Court, Marina Village, Arklow, Co. Wicklow",5105,Somers Properties,Dolores Somers,BRANDED_AGENT,3 Bath,4 Bed,C2,Buy,340000,"€340,000",52.796746,-6.146189,2023-06-17 05:18:22
13703,4276337,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"74 Woodlands Park, Arklow, Co. Wicklow",2887,Sherry FitzGerald Catherine O'Reilly,Robert Earls,BRANDED_AGENT,2 Bath,3 Bed,B3,Buy,250000,"€250,000",52.797723,-6.178795,2023-09-12 12:03:08
13704,4274993,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"13 Coolgreaney Park, Arklow, Co. Wicklow",2887,Sherry FitzGerald Catherine O'Reilly,Robert Earls,BRANDED_AGENT,3 Bath,4 Bed,D2,Buy,395000,"€395,000",52.796362,-6.168845,2023-09-12 12:03:08
13705,4250120,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"2 Mill Meadows, Lamberton, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,3 Bath,4 Bed,C3,Buy,350000,"€350,000",52.793446,-6.177915,2023-08-29 13:54:47
13706,3961931,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Allenwood, Templerainey, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,3 Bath,3 Bed,C3,Buy,660000,"€660,000",52.823346,-6.146667,2023-07-25 08:50:16
13707,3943701,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"10 Bank Hall, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,2 Bath,4 Bed,D1,Buy,270000,"€270,000",52.797201,-6.151879,2023-07-12 13:54:19
13708,3918921,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"20 Saint Brigid's Terrace, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,1 Bath,3 Bed,G,Buy,230000,"€230,000",52.793907,-6.154415,2023-07-12 13:54:12
13709,4518960,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"10 Templerainey Heights, Arklow, Co. Wicklow",5105,Somers Properties,Dolores  Somers,BRANDED_AGENT,1 Bath,3 Bed,E2,Buy,395000,"€395,000",52.806839,-6.147827,2023-09-08 19:51:49
13710,5409547,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Greater Dublin Area Warehouse, Greater Dublin Area Warehouse, Arklow, Co. Wicklow",7217,Five Star International,Five Star,BRANDED_AGENT,2 Bath,N.A.,B3,Buy,Price on Application,Price on Application,52.788171,-6.173966,2023-09-12 04:09:02
13711,5407699,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"6 Hawthorn Drive, Mountain Bay, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,1 Bath,3 Bed,D2,Buy,330000,"€330,000",52.807045,-6.144552,2023-09-08 10:24:15
13712,5382267,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Heatherbrook, Vale Road, Arklow, Co. Wicklow",12468,REA Halnon Humphreys,Winston Halnon,BRANDED_AGENT,4 Bath,4 Bed,E2,Buy,250000,"AMV: €250,000",52.798603,-6.163375,2023-09-07 21:58:30
13713,5380901,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Heatherbrook, Vale Road, Arklow, Co. Wicklow",12630,Youbid.ie,Youbid.ie,BRANDED_AGENT,4 Bath,4 Bed,E2,Buy,250000,"AMV: €250,000",52.798603,-6.163375,2023-08-18 14:38:07
13714,5359589,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"37 Avondale Crescent, Arklow, Co. Wicklow",12162,Town & Country Property Auctions,Eva Harrington,BRANDED_AGENT,2 Bath,4 Bed,C1,Buy,385000,"€385,000",52.80518,-6.151693,2023-09-12 09:06:27
13715,5345128,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Renmore House, Saint Mary's Road, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,4 Bath,6 Bed,SI_666,Buy,400000,"€400,000",52.795749,-6.159015,2023-07-18 10:19:02
13716,5303988,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"7B Fernhill, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,3 Bath,5 Bed,D2,Buy,395000,"€395,000",52.79188,-6.167163,2023-06-16 09:48:40
13717,5301268,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"8 Coolgreaney Park, Arklow, Co. Wicklow",2885,Peter Mills Property,Peter Mills Property,UNBRANDED_AGENT,1 Bath,3 Bed,E2,Buy,285000,"€285,000",52.796733,-6.168297,2023-08-09 14:17:52
13718,5277263,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"SEACREST, Seacrest, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,2 Bath,4 Bed,C3,Buy,535000,"€535,000",52.791309,-6.148445,2023-09-06 13:35:04
13719,4737781,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"3 The Links, Saint Michael's Terrace, Abbeylands, Arklow, Co. Wicklow",6318,Forkin Property,Warren Kavanagh,BRANDED_AGENT,N.A.,4 Bed,N.A.,Buy,225000,"€225,000",52.791745,-6.148627,2023-09-12 10:06:43
13720,4706843,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"40 Cre Na Mara, Arklow, Co. Wicklow",5105,Somers Properties,Dolores  Somers,BRANDED_AGENT,3 Bath,3 Bed,C3,Buy,335000,"€335,000",52.787065,-6.166454,2023-06-17 05:18:22
13721,4662710,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"11 Tredinock, Brigg's Lane, Arklow, Co. Wicklow",5105,Somers Properties,Dolores  Somers,BRANDED_AGENT,4 Bath,5 Bed,C1,Buy,595000,"€595,000",52.804552,-6.145523,2023-06-17 05:18:22
13722,4645343,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Vale Lodge, Vale Road, Arklow, Co. Wicklow",3124,Town & Country Properties,Fred Jameson,UNBRANDED_AGENT,3 Bath,3 Bed,D1,Buy,240000,"€240,000",52.797793,-6.161753,2023-06-29 08:23:02
13723,4644647,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Ashford House, Dublin Road, Arklow, Co. Wicklow",2885,Peter Mills Property,Peter Mills Property,UNBRANDED_AGENT,2 Bath,3 Bed,C3,Buy,395000,"€395,000",52.805679,-6.15013,2023-08-09 14:18:06
13724,4608072,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"18 Cherryfield, Arklow, Co. Wicklow",2885,Peter Mills Property,Peter Mills Property,UNBRANDED_AGENT,2 Bath,3 Bed,C3,Buy,325000,"€325,000",52.793576,-6.173269,2023-08-09 13:29:27
13725,3892039,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Tall Tree Cottage, Ballynattin, Arklow, Co. Wicklow",5105,Somers Properties,Dolores  Somers,BRANDED_AGENT,1 Bath,4 Bed,G,Buy,255000,"€255,000",52.77831,-6.17509,2023-08-15 16:05:00
13726,3557801,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"7A Fernhill, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,2 Bath,3 Bed,D2,Buy,390000,"€390,000",52.791965,-6.167084,2023-07-12 13:53:54
13727,4556279,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Saint Anne's, Dublin Road, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,6 Bath,6 Bed,B3,Buy,850000,"€850,000",52.807123,-6.149922,2023-07-24 14:32:22
13728,4274993,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"13 Coolgreaney Park, Arklow, Co. Wicklow",2887,Sherry FitzGerald Catherine O'Reilly,Robert Earls,BRANDED_AGENT,3 Bath,4 Bed,D2,Buy,395000,"€395,000",52.796362,-6.168845,2023-09-12 12:03:08
13729,4250120,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"2 Mill Meadows, Lamberton, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,3 Bath,4 Bed,C3,Buy,350000,"€350,000",52.793446,-6.177915,2023-08-29 13:54:47
13730,3961931,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Allenwood, Templerainey, Arklow, Co. Wicklow",2886,Raymond Gaffney & Sons Ltd.,Raymond Gaffney,UNBRANDED_AGENT,3 Bath,3 Bed,C3,Buy,660000,"€660,000",52.823346,-6.146667,2023-07-25 08:50:16
13731,5395476,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.SEMI_DETACHED_HOUSE,"82 Rory O'Connor Place, Arklow, Co. Wicklow",2885,Peter Mills Property,Peter Mills Property,UNBRANDED_AGENT,1 Bath,3 Bed,D2,Buy,249000,"€249,000",52.79259,-6.157947,2023-08-30 08:51:53
13732,5388508,Location.ARKLOW_WICKLOW,SearchType.RESIDENTIAL_SALE,PropertyType.SEMI_DETACHED_HOUSE,"102 Cluain Ard, Arklow, Co. Wicklow",2887,Sherry FitzGerald Catherine O'Reilly,Robert Earls,BRANDED_AGENT,3 Bath,3 Bed,C2,Buy,289000,"€289,000",52.809383,-6.144239,2023-09-12 12:06:57
